Spalte3,A,A2,B,B2,C,C2,Insgesamt,Spalte1,Spalte2,Spalte22,Spalte23,Spalte24,Spalte25,Spalte26,SIN -120,SIN,SIN  +120,FA,Unnamed: 19,FB,Unnamed: 21,FC,Unnamed: 23,FX,FY
196,0.2578514511493358,-0.7236237979561423,-0.2073755900508544,-0.7210561830195628,0.02664530851555966,-1.138078386557233,81.68140899333463,,,,,,-92959846158855488,13.066666666666666,0.6156614753256634,-0.99026806874157,0.3746065934159081,,,,,,-34823371294035740,,
198,0.2865566662726133,-0.8842171390089348,-0.1144569922355231,-0.6405300686310422,-0.1133081180637743,-1.124345724559066,81.68140899333463,,,,,,-91838142977615744,13.2,0.24192189559967175,-0.9612616959383187,0.7193398003386497,,,,,,-66062831432990480,,
200,0.2314114576133823,-1.040088909238429,0.0005159887484061969,-0.6211135448252272,-0.2318621448668072,-1.040353832140261,81.68140899333463,,-84955927584934688,,,,-84977566860831584,13.333333333333334,-0.17364817766692858,-0.7660444431189762,0.9396926207859085,,65080016236457368,,,,-79852792511464608,,
202,-0.4577290792499636,-1.551278908732486,0.5877338293867852,-1.556026521876487,-0.08832656826752408,-0.706213129840482,81.68140899333463,,-126710647006911520,,-127098438737868720,,,13.466666666666667,-0.5591929034707414,-0.4383711467890791,0.9975640502598245,,55546291638806000,,71072544984426960,,,,
204,-0.4720721293204206,-1.457655379786549,0.4798330032801235,-1.805709054257739,0.2028373405954285,-0.7502706843480566,81.68140899333463,,-119063345247678896,,-147492859783793120,,,13.6,-0.8480480961564237,-0.03489949670250051,0.8829475928589279,,4155250824860049.5,,125081038936312112,,,,
206,-0.5708841373433196,-1.299998319871012,0.1959121945050141,-1.92712099293061,0.3421692306695295,-0.9057629776787082,81.68140899333463,,-106185694456031824,,-15740995800320628,,,13.733333333333333,-0.990268068741569,0.3746065934159081,0.6156614753256636,,-39777861269676560,,15587805511252658,,,,
208,-0.5160307385888424,-1.063254667658364,0.002965566544332615,-1.912937995917992,0.443308519372024,-0.9882208232213309,81.68140899333463,,-86848139373074592,,-156251470823467232,,,13.866666666666667,-0.9612616959383187,0.7193398003386547,0.2419218955996651,,-62473323236411136,,150198553836622816,,,,
210,-0.377709854659634,-0.9541947921057872,-0.1928224468876607,-1.927261920286982,0.5751365375805699,-1.176206077426983,81.68140899333463,,,,-157421469148240288,,-96074169670758976,14,-0.7660444431189808,0.9396926207859085,-0.17364817766692833,,,,120591841668635552,,16683104484190572,,
212,-0.2900945026197551,-0.8351183119868565,-0.4720127169929111,-1.812757211263707,0.529295219618838,-1.399038486361279,81.68140899333463,,,,-148068563178846976,,-114275434801890704,14.133333333333333,-0.4383711467890855,0.9975640502598245,-0.5591929034707412,,,,64908985844123312,,63902012182250656,,
214,-0.05784069967116187,-0.7045234748536301,-0.5830582903387526,-1.563401998162341,0.4588968692688099,-1.500157598133512,81.68140899333463,,,,-127700878032894688,,-122534986327601760,14.266666666666667,-0.03489949670250051,0.8829475928589245,-0.8480480961564274,,,,4456696371815428,,103915561867676528,,
216,0.208090137420482,-0.7559370235402941,-0.5677749810911841,-1.388377442228018,0.4493807594197319,-1.629053624470603,81.68140899333463,,,,-113404625695745904,,-133063395372457232,14.4,0.3746065934159081,0.615661475325658,-0.99026806874157,,,,-42482120509489528,,131768431555679184,,
218,0.3721894124388475,-0.8515174475558042,-0.5867435497055517,-1.199487665074294,0.2888660106380911,-1.791853092246153,81.68140899333463,,,,-97975842553393072,,-146361085283729152,14.533333333333333,0.7193398003386497,0.2419218955996651,-0.9612616959383188,,,,-70477923020368760,,140691305059210400,,
220,0.5822795665363473,-0.9968624843838554,-0.4627454711803516,-0.9932036153595015,0.1130503748001688,-1.827845605024964,81.68140899333463,,,,,,-149301004440712928,14.666666666666666,0.9396926207859061,-0.17364817766692833,-0.7660444431189809,,,,,,114371204803890432,,
222,0.6759523018051571,-1.281413784919759,-0.2800337494569805,-0.9279918005714472,0.008679991729722622,-1.869648318781509,81.68140899333463,,-104667683455727040,,,,-152715509000092192,14.8,0.9975640502598245,-0.5591929034707471,-0.43837114678907935,,58529425811165088,,,,66946072812848384,,
224,0.5771837595213666,-1.500670413121004,-0.1927368119440472,-0.8660862849618605,-0.2339869268152835,-1.896899425268844,81.68140899333463,,-122576873778332848,,,,-154941417774605504,14.933333333333334,0.8829475928589279,-0.8480480961564274,-0.03489949670250076,,103951084440521872,,,,5407377498705638,,
226,0.5223473298931117,-1.634743112020562,0.003937122173914593,-0.777507265959843,-0.4710757659036945,-1.737352558161125,81.68140899333463,,-133528120731988000,,,,-141909404868774624,15.066666666666666,0.6156614753256636,-0.99026806874157,0.37460659341590785,,132228634239956960,,,,-53160198731570512,,
228,0.3778518340694475,-1.835136147141374,0.2002200420851032,-0.8606174556142725,-0.5352893598838268,-1.55484898005883,81.68140899333463,,-149896506193106560,,,,-12700225546305450,15.2,0.24192189559967198,-0.9612616959383188,0.7193398003386496,,144089769758414320,,,,-9135777708735180,,
230,0.09788079775424875,-1.899399962180437,0.286651133903121,-0.9257208023537592,-0.6283235489318878,-1.403683359402421,81.68140899333463,,-155145665152784032,,,,-114654834576486992,15.333333333333334,-0.17364817766692833,-0.7660444431189763,0.9396926207859084,,118848474664287616,,,,-107740301988953856,,
232,-0.06328777958788126,-1.831804422225805,0.4617462903887885,-0.9828818475043789,-0.6585861524538722,-1.12901958921167,81.68140899333463,,-149624366207624608,,,,-9221991082788506,15.466666666666667,-0.5591929034707412,-0.43837114678907935,0.9975640502598245,,65591005002025568,,,,-9199526776006486,,
234,-0.1876917047183434,-1.816726010587602,0.5855695385781279,-1.194521068854988,-0.4730707005141038,-0.8953433996230249,81.68140899333463,,-148392740299634944,,-97570163976298848,,,15.6,-0.8480480961564236,-0.03489949670250076,0.882947592858928,,5178831950762162,,82744191801770304,,,,
236,-0.3852757890483216,-1.733544498674786,0.5709539064201212,-1.393354555111408,-0.2891965812060265,-0.7974042288667709,81.68140899333463,,-141598357204399952,,-113811163288780080,,,15.733333333333333,-0.990268068741569,0.37460659341590785,0.6156614753256638,,-53043678225629136,,112703560871211616,,,,
238,-0.4557827082704978,-1.556622099113481,0.5894614840558042,-1.56087906462001,-0.08816071727833215,-0.711987298514394,81.68140899333463,,-127147086325751232,,-12749480126636062,,,15.866666666666667,-0.9612616959383188,0.7193398003386545,0.24192189559966534,,-91461959691207568,,12255586888862072,,,,
240,-0.4698612212176892,-1.462418320192821,0.4821663821402187,-1.809905274506406,0.2009590407571137,-0.7539705531444109,81.68140899333463,,-119452388931015120,,-147835612966150848,,,16,-0.7660444431189809,0.9396926207859084,-0.17364817766692808,,-112248528413723232,,113248649807808224,,,,
242,-0.5642165401649524,-1.290486751670242,0.2032263600431619,-1.916769124531119,0.3445623436760118,-0.8971701507255439,81.68140899333463,,-105408776163656736,,-156564402806621536,,,16.133333333333333,-0.43837114678908573,0.9975640502598245,-0.559192903470741,,-105152005682748656,,68633316804687032,,,,
244,-0.5108711368070281,-1.061958720119263,0.008113941248210674,-1.911056118246167,0.4461725262038589,-0.9896046903514251,81.68140899333463,,-86742284552099456,,-156097756403679072,,,16.266666666666666,-0.03489949670250786,0.882947592858928,-0.8480480961564235,,-76588891344360384,,5447733134879073,,,,
246,-0.3763761091257991,-0.9516212882517693,-0.1913052792036583,-1.924743255295897,0.5742071809233653,-1.173933005561326,81.68140899333463,,,,-157215741042985888,,-95888501958028752,16.4,0.37460659341590125,0.6156614753256638,-0.990268068741569,,,,-58894053183469432,,94955321648499296,,
248,-0.2941157779018351,-0.8311096535303109,-0.475580422577975,-1.807619332222531,0.5310914407086838,-1.39851017780094,81.68140899333463,,,,-147648893979526912,,-11423228181429972,16.533333333333335,0.7193398003386496,0.24192189559966534,-0.9612616959383189,,,,-106209725915455344,,10980711694771774,,
250,-0.0559637457415126,-0.7072399766522962,-0.5815566827667867,-1.565320977277649,0.4536751678827506,-1.50167618412469,81.68140899333463,,,,-127857622950861168,,-12265902657103888,16.666666666666668,0.9396926207859084,-0.1736481776669351,-0.7660444431189765,,,,-120146864798151248,,9396226570312722,,
252,0.2123488378196455,-0.7540395457885902,-0.5629130306718768,-1.386274430775776,0.4471364317177986,-1.645216638514706,81.68140899333463,,,,-113232848757197824,,-134383613133158384,16.8,0.9975640502598245,-0.5591929034707469,-0.43837114678907957,,,,-112957019228688400,,58909898598842656,,
254,0.3758529652110706,-0.8583877307702732,-0.5829236855725178,-1.206090132265014,0.2928146506778694,-1.799778566585126,81.68140899333463,,,,-98515141376363344,,-147008449194676736,16.933333333333334,0.882947592858928,-0.8480480961564273,-0.034899496702501004,,,,-86983706938416992,,5130520887909407,,
256,0.5865248040024215,-0.9985280486379214,-0.4573222257869036,-0.9940437927565261,0.1101407245784315,-1.835031931403675,81.68140899333463,,,,,,-149887993704811936,17.066666666666666,0.6156614753256638,-0.99026806874157,0.3746065934159076,,,,,,-56149030715704600,,
258,0.6737122872705232,-1.279087333980122,-0.2809603028424684,-0.9244694332966833,0.01205457938064653,-1.880304968872855,81.68140899333463,,-104477655665024192,,,,-153585959194702592,17.2,0.24192189559967223,-0.9612616959383189,0.7193398003386494,,100430368472220864,,,,-110480493221937312,,
260,0.5743817525509516,-1.498156165322506,-0.1948682465046802,-0.8633824963769692,-0.2309884702922572,-1.885979392361639,81.68140899333463,,-122371506475592976,,,,-154049454100491008,17.333333333333332,-0.1736481776669211,-0.7660444431189811,0.9396926207859059,,93742012531726416,,,,-144759135254328512,,
262,0.5242430120237682,-1.634422346670797,0.00599706175161442,-0.7776633726193593,-0.4711983343167671,-1.73815623879977,81.68140899333463,,-133501920166262560,,,,-14197505063572022,17.466666666666665,-0.559192903470741,-0.43837114678907957,0.9975640502598245,,58523389841828664,,,,-14162920654801274,,
264,0.3732861877874461,-1.836292454501288,0.1964853015437002,-0.8611027050807375,-0.5372578813595035,-1.556880353778995,81.68140899333463,,-149990955007493376,,,,-127168180930709184,17.6,-0.8480480961564273,-0.034899496702493905,0.8829475928589248,,5234608839687927,,,,-112282839241017888,,
266,0.09684572451977959,-1.897650205273858,0.2863292170504224,-0.9240813445909989,-0.6303346181010172,-1.407123440812916,81.68140899333463,,-155002742543258752,,,,-114935825273147600,17.733333333333334,-0.99026806874157,0.3746065934159142,0.6156614753256584,,-58065049354254152,,,,-70761559755438144,,
268,-0.06198990792063176,-1.838184695279699,0.4636547709412932,-0.9891297720008307,-0.6578132006476154,-1.133048983299713,81.68140899333463,,-150145515900428544,,,,-92549037414385584,17.866666666666667,-0.9612616959383189,0.7193398003386544,0.24192189559966557,,-108005645429558528,,,,-22389638567212532,,
270,-0.1874251842348808,-1.820169241160662,0.5863671790105797,-1.197411589977651,-0.4728245251783714,-0.8994173377954601,81.68140899333463,,-148673988224331392,,-97806265814323536,,,18,-0.7660444431189811,0.9396926207859083,-0.17364817766692786,,-139707849637215232,,74923946429280512,,,,
272,-0.3863717601255488,-1.732643959134621,0.5692107008908173,-1.391310632552702,-0.2907269872959031,-0.8080095838649771,81.68140899333463,,-141524799865905472,,-113644212814312192,,,18.133333333333333,-0.43837114678908595,0.9975640502598245,-0.5591929034707408,,-141180052566443728,,49818343897352976,,,,
274,-0.4578713049103025,-1.559304852017344,0.5882778275155951,-1.562644160412742,-0.08600246793747197,-0.7065013850788711,81.68140899333463,,-127366217362919472,,-127638976777719024,,,18.266666666666666,-0.0348994967025081,0.8829475928589281,-0.8480480961564234,,-112457695032136768,,4454536049165513.5,,,,
276,-0.4740160878064428,-1.46446447896554,0.4786591427463164,-1.81117906604335,0.2003907607773481,-0.7427128458405731,81.68140899333463,,-11961952206259496,,-14793965805365270,,,18.4,0.374606593415901,0.615661475325664,-0.9902680687415689,,-7364513143080802,,-5541917133459210,,,,
278,-0.5679900683058115,-1.310371776610509,0.1999758318075633,-1.935364516305439,0.3469014623615967,-0.9047540895216166,81.68140899333463,,-107033013018644768,,-158083300607531072,,,18.533333333333335,0.7193398003386494,0.24192189559966557,-0.9612616959383189,,-25893629401214224,,-113715609895896096,,,,
280,-0.5211042522557441,-1.064206307117307,-0.002015344064582881,-1.912189760654234,0.4467741358664498,-0.9974817365018617,81.68140899333463,,-86925870624934464,,-156190353912864800,,,18.666666666666668,0.9396926207859083,-0.17364817766693486,-0.7660444431189767,,15094519026131614,,-146770923009858464,,,,
282,-0.3773487450686502,-0.94521778737666,-0.1923918062460904,-1.918227095080856,0.5704134123402657,-1.185216234971439,81.68140899333463,,,,-156683491895395104,,-96810132034241568,18.8,0.9975640502598245,-0.5591929034707467,-0.4383711467890798,,,,-156301818784022720,,42438768600652704,,
284,-0.291144397571535,-0.8442789264520659,-0.4725123658587235,-1.820915411458054,0.5307038075759514,-1.402073249199693,81.68140899333463,,,,-148734936465571200,,-114523318506493456,18.933333333333334,0.8829475928589281,-0.8480480961564271,-0.03489949670250125,,,,-131325154126301696,,3996806176576868.5,,
286,-0.05872257450217795,-0.7031780694139472,-0.5834231394656414,-1.560495441137471,0.4573640716023714,-1.504026537717274,81.68140899333463,,,,-127463466359783824,,-122851006764113360,19.066666666666666,0.615661475325664,-0.9902680687415699,0.37460659341590735,,,,-78474345749187648,,-46020797141619096,,
288,0.2133508966961015,-0.7639235264180248,-0.5622437999443035,-1.395668168128543,0.4457482308549227,-1.640968382828556,81.68140899333463,,,,-114000142459885392,,-134036609622949712,19.2,0.24192189559967245,-0.9612616959383189,0.7193398003386493,,,,-27579130562528180,,-96417868004242128,,
290,0.374956939440022,-0.8589635146974518,-0.5839904784429024,-1.205972879370889,0.292969432971832,-1.798783791872375,81.68140899333463,,,,-98505563994762256,,-146927194594508352,19.333333333333332,-0.17364817766692087,-0.7660444431189812,0.9396926207859083,,,,17105311677742720,,-138066400553234688,,
292,0.5842297517496944,-0.9956289551196069,-0.4588188699241922,-0.989857772320629,0.1135641322729034,-1.829423192485326,81.68140899333463,,,,,,-149429864007285376,19.466666666666665,-0.5591929034707408,-0.4383711467890798,0.9975640502598241,,,,,,-149065860368882304,,
294,0.6816460313319573,-1.277625262794073,-0.2732333943864575,-0.9224032062636421,0.007906417989245296,-1.872333064554846,81.68140899333463,,-104358231630499072,,,,-152934802817647488,19.6,-0.8480480961564271,-0.03489949670249415,0.8829475928589249,,3642049760666723,,,,-135033416012196176,,
296,0.5751534054513559,-1.489632255656583,-0.1936292028135221,-0.8532380871754777,-0.2337368837786071,-1.88933788091588,81.68140899333463,,-121675261523948720,,,,-15432378017769014,19.733333333333334,-0.9902680687415699,0.37460659341591396,0.615661475325653,,-45580355222476856,,,,-9501120618202846,,
298,0.5215646397686071,-1.632319974964269,0.003591797866541585,-0.7740547641567718,-0.4705471723003535,-1.731395498020788,81.68140899333463,,-133330195483045456,,,,-141422823803053632,19.866666666666667,-0.9612616959383189,0.7193398003386542,0.2419218955996589,,-95909716197887648,,,,-34213277615491296,,
300,0.3776661513829142,-1.834762911606767,0.2009823541001036,-0.8575792259544015,-0.5368477408796372,-1.561450720404802,81.68140899333463,,-149866019788753248,,,,-127541494916321472,20,-0.7660444431189812,0.9396926207859083,-0.1736481776669276,,-140827992902046336,,,,22147348169134936,,
302,0.09424189382653588,-1.900908482742403,0.284099128152811,-0.9256771462887006,-0.6290985846917923,-1.398850996964342,81.68140899333463,,-155268883237781152,,,,-114260120403778144,20.133333333333333,-0.4383711467890862,0.9975640502598251,-0.5591929034707465,,-154890656042000832,,,,63893448479505776,,
304,-0.06288562916283919,-1.839296404397111,0.4636684148748438,-0.9889972230583064,-0.6612303041680673,-1.138735776922112,81.68140899333463,,-150236321867530144,,,,-93013542730117536,20.266666666666666,-0.03489949670250835,0.8829475928589315,-0.848048096156427,,-132650798752915392,,,,78879957829040640,,
306,-0.1836581765136645,-1.81634870634562,0.5902770768347908,-1.192735901303385,-0.4736493059557999,-0.9009613197696504,81.68140899333463,,-14836192155753084,,-97424348975394992,,,20.4,0.3746065934159008,0.6156614753256642,-0.9902680687415689,,-9134071950825990,,-36495803485434624,,,,
308,-0.3882689357097198,-1.729022916511625,0.5680081774446439,-1.387198788720873,-0.2914227729001761,-0.8041644968970038,81.68140899333463,,-141229028002433904,,-113308351616567776,,,20.533333333333335,0.7193398003386542,0.2419218955996589,-0.961261695938317,,-34166394168046120,,-81507207028563888,,,,
310,-0.4616287246386405,-1.561217862436928,0.5852952165545954,-1.5647456035418,-0.09003600624704328,-0.7145931580211565,81.68140899333463,,-127522474749409696,,-1278106256134200,,,20.666666666666668,0.9396926207859083,-0.1736481776669276,-0.7660444431189813,,22144045351811784,,-1201027017469611.8,,,,
312,-0.4727554886587509,-1.471701810023834,0.4806389508339008,-1.817552916192441,0.1956930031266603,-0.7558427858839556,81.68140899333463,,-120210677460787312,,-148460283114542752,,,20.8,0.9975640502598241,-0.5591929034707465,-0.43837114678908,,67220957757483080,,-148098641326463424,,,,
314,-0.5757024700072829,-1.309667271220089,0.1931189712354784,-1.933673779524615,0.3415684453971751,-0.9066217870640612,81.68140899333463,,-106975468025711872,,-157945198845036832,,,20.933333333333334,0.8829475928589249,-0.848048096156427,-0.0348994967025015,,90720341994647680,,-139457333123849520,,,,
316,-0.5189644604281369,-1.064319008588665,0.0006351418737135467,-1.911562250369842,0.4404623289703397,-0.9984005532853615,81.68140899333463,,-86935076239910768,,-156139097988678016,,,21.066666666666666,0.615661475325653,-0.9902680687415709,0.37460659341591374,,86089030053997664,,-96128827423726208,,,,
318,-0.3774398465054644,-0.9525346905846323,-0.1915231827554867,-1.923382887963343,0.5673710941110812,-1.174838198492868,81.68140899333463,,,,-157104624322514688,,-95962439392087744,21.2,0.2419218955996727,-0.961261695938321,0.7193398003386442,,,,-38007048523577200,,-69029601992313640,,
320,-0.2915719566996164,-0.8363618989703796,-0.4724284897534782,-1.81075349800678,0.5260731190198145,-1.401441794541239,81.68140899333463,,,,-14790489705680314,,-114471740400275040,21.333333333333332,-0.1736481776669276,-0.7660444431189813,0.9396926207859058,,,,2568341584192839,,-107568249742658304,,
322,-0.05492110996371252,-0.6959280330530471,-0.5782609915788531,-1.551963901178423,0.4551279650876878,-1.503413591502832,81.68140899333463,,,,-126766598155045696,,-122800940453680768,21.466666666666665,-0.5591929034707465,-0.43837114678908,0.9975640502598246,,,,70886982085429376,,-122501803534689328,,
324,0.2156859326220195,-0.7503766292175307,-0.5587389531434355,-1.380475475290227,0.4463331788823373,-1.639741183491257,81.68140899333463,,,,-112759181902448464,,-133936370251963360,21.6,-0.848048096156427,-0.0348994967025015,0.8829475928589283,,,,95625209536527648,,-118258795710233216,,
326,0.3772317251736638,-0.8550163628337838,-0.580607288110323,-1.200276201801363,0.2926937213289599,-1.790958123945823,81.68140899333463,,,,-98040251344303136,,-146287983011953824,21.733333333333334,-0.9902680687415709,0.37460659341591374,0.6156614753256587,,,,97086130357661264,,-90063875443554400,,
328,0.5896722182604006,-1.000763341525485,-0.453544361981037,-0.9939877309809458,0.1121826324160743,-1.828534087043093,81.68140899333463,,-81743759804678960,,,,-149357240622020384,21.866666666666667,-0.961261695938317,0.7193398003386541,0.24192189559966604,,-58801539856828656,,,,-36132786772814616,,
330,0.6801845233663773,-1.283093759547098,-0.2728285066937767,-0.9264879622219723,0.008258312896013618,-1.87940885705732,81.68140899333463,,-104804906150361216,,,,-15351276351899454,22,-0.7660444431189813,0.9396926207859058,-0.17364817766692037,,-98484396931653824,,,,2665721163368629.5,,
332,0.5782055026869531,-1.497191886602815,-0.1893823082186699,-0.8595169100502019,-0.2323939715902243,-1.894449788968679,81.68140899333463,,-122292742831106400,,,,-154741328030086400,22.133333333333333,-0.43837114678908,0.9975640502598246,-0.5591929034707404,,-121994843855981632,,,,86530252508062272,,
334,0.5220272494393268,-1.642061905148022,0.005770178265069518,-0.7817634183392506,-0.4696399985567589,-1.744335288486302,81.68140899333463,,-134125930066769680,,,,-142479764120355824,22.266666666666666,-0.0348994967025015,0.8829475928589283,-0.8480480961564231,,-118426167092419248,,,,120829692703084000,,
336,0.3822393024528671,-1.837900017263607,0.2073373355980519,-0.859551867249896,-0.5336214807476782,-1.560657599834697,81.68140899333463,,-150122262998964896,,,,-127476711710653280,22.4,0.37460659341591374,0.6156614753256587,-0.9902680687415699,,-92424493917169280,,,,126236117115234496,,
338,0.09659232764510371,-1.913348489054921,0.2886219283842487,-0.9372148801015099,-0.627126119004262,-1.403146051436919,81.68140899333463,,-156285000481273760,,,,-114610946504800800,22.533333333333335,0.7193398003386541,0.24192189559966604,-0.961261695938319,,-37808763570224464,,,,110171112810300768,,
340,-0.06378630607339021,-1.851584644094089,0.4647208104214888,-0.9992707576271879,-0.6600189191368602,-1.14426863382302,81.68140899333463,,-151240042600026496,,,,-9346547427754236,22.666666666666668,0.9396926207859106,-0.17364817766693438,-0.766044443118977,,26262557787764124,,,,7159870719379101,,
342,-0.1877035535144603,-1.831246377322072,0.589335977106223,-1.205935949483446,-0.4769832993794127,-0.9145106890666949,81.68140899333463,,-149578784313606400,,-98502547509522192,,,22.8,0.9975640502598236,-0.5591929034707521,-0.43837114678907385,,83643394697950960,,-98262600254509664,,,,
344,-0.3918185384189822,-1.738470374083785,0.5667821044662159,-1.394608671889772,-0.2930623067487627,-0.8162638538614087,81.68140899333463,,-142000709648332688,,-113913601314279520,,,22.933333333333334,0.8829475928589283,-0.8480480961564231,-0.03489949670250884,,120423431470129552,,-100579740074334752,,,,
346,-0.4686360434200317,-1.55825804766081,0.5801839591642021,-1.559391963800661,-0.09602099893464565,-0.7200310450061525,81.68140899333463,,-12728071290813774,,-127373332776120976,,,23.066666666666666,0.6156614753256587,-0.9902680687415699,0.3746065934159069,,12604202575959176,,-78418853974092720,,,,
348,-0.4833996754350319,-1.466570816352263,0.4724749168212012,-1.809790911069946,0.1889478093148163,-0.7505227309983339,81.68140899333463,,-119791570668157600,,-147826271599523456,,,23.2,0.24192189559966604,-0.961261695938319,0.719339800338649,,115151048379588160,,-35762411844787792,,,,
350,-0.5774846850998383,-1.311230776628367,0.193499256945853,-1.932475230597625,0.3330591787233441,-0.908360434556866,81.68140899333463,,-107103177350428880,,-157847299679932832,,,23.333333333333332,-0.17364817766693438,-0.766044443118977,0.9396926207859081,,82045793849682320,,27409895939066812,,,,
352,-0.5263311495322965,-1.071224199178867,-0.003679086354557548,-1.915666808046725,0.4337210939927256,-1.001552308076599,81.68140899333463,,-87499101936685824,,-156474364043020000,,-81808203704222240,23.466666666666665,-0.5591929034707404,-0.4383711467890866,0.9975640502598251,,38357081659000152,,87499353947953968,,-81608923031664768,,4.424751257528934e+16
354,-0.3794129407268805,-0.9550792311076513,-0.189283261355633,-1.923656841818755,0.5633691381947699,-1.177067084463322,81.68140899333463,,,,-157127001259423744,,-96144497938640400,23.6,-0.8480480961564306,-0.03489949670249464,0.8829475928589251,,,,133251254272823376,,-84890553021552432,,
356,-0.2931294658996554,-0.8341228606047686,-0.4689596223127344,-1.806484662054594,0.5250920860326888,-1.397275557718695,81.68140899333463,,,,-147556212521466848,,-114131436306410064,23.733333333333334,-0.9902680687415719,0.3746065934159201,0.6156614753256534,,,,146120205604453920,,-70266328457440264,,
358,-0.05848968828236137,-0.7068581502962417,-0.5769142344473918,-1.560614055109018,0.4553286347050469,-1.506860465741461,81.68140899333463,,,,-127473154916105520,,-123082485998114896,23.866666666666667,-0.961261695938319,0.719339800338649,0.24192189559967317,,,,122535061081263664,,-29776348327784188,,
360,0.2212815820355272,-0.7527128660843255,-0.5475602019598372,-1.380306939753987,0.4493207909600542,-1.643495189159242,81.68140899333463,,,,-112745415682382944,,-134243002724293744,24,-0.766044443118977,0.9396926207859081,-0.17364817766692714,,,,86367999170628624,,23311052787609944,,
362,0.3896606822412532,-0.8651430403229623,-0.5632382875338036,-1.208322594155546,0.2997137979714418,-1.797118572074028,81.68140899333463,,,,-98697492009105760,,-146791177095095552,24.133333333333333,-0.43837114678907385,0.9975640502598241,-0.559192903470746,,,,43266132757237144,,82084584523694944,,
364,0.6033467517153348,-1.012396917667903,-0.4331204456751833,-1.002293078181391,0.1250830714460198,-1.846535704615224,81.68140899333463,,-82694006695623072,,-81868710850122432,,-150827638109471136,24.266666666666666,-0.03489949670250884,0.8829475928589318,-0.8480480961564192,,-73014474155760784,,2857176804352497.5,,127909091346506368,,5.775179399509808e+16
366,0.6908662038396692,-1.292132102091568,-0.2547835550981626,-0.9314382586341158,0.02143682040346114,-1.887861605376401,81.68140899333463,,-105543170704357920,,,,-154203195911563040,24.4,0.3746065934159069,0.6156614753256645,-0.9902680687415689,,-64978864186393448,,,,152702501009121312,,
368,0.5978133396386846,-1.516937076358724,-0.1619541704915023,-0.8747611701692457,-0.2224572260048923,-1.912581775010713,81.68140899333463,,-123905557751209888,,,,-156222374197847712,24.533333333333335,0.7193398003386589,0.24192189559965938,-0.9612616959383171,,-29975467406505764,,,,150170584364933472,,
370,0.5455840119576888,-1.665410274485987,0.03950008682633877,-0.801589299953433,-0.4531434212588307,-1.763281880677164,81.68140899333463,,-136033057771991024,,,,-144027348466127376,24.666666666666668,0.9396926207859081,-0.17364817766692714,-0.7660444431189817,,23621892584566060,,,,110331349949638064,,
372,0.4011864511722601,-1.869389891049466,0.2380247367745487,-0.8887370870732148,-0.5215104136988771,-1.58705721333286,81.68140899333463,,-152694400258816192,,,,-12963306933806326,24.8,0.9975640502598241,-0.559192903470746,-0.43837114678908046,,85385625024451664,,,,5682739726751517,,
374,0.1063653866093152,-1.939181674815736,0.3112890799048274,-0.9596198668279142,-0.6178620927180082,-1.438516635662702,81.68140899333463,,-158395091493003264,,,,-117500065661280736,24.933333333333334,0.8829475928589251,-0.8480480961564267,-0.03489949670250198,,134326655781164448,,,,4100693154089633.5,,
376,-0.05986045538134887,-1.885415079976381,0.4830730706736272,-1.029628507994007,-0.6563216369695526,-1.16458887643764,81.68140899333463,,-154003360269751424,,-84101507272654832,,-9512526032539092,25.066666666666666,0.6156614753256534,-0.9902680687415708,0.3746065934159133,,152504610154039104,,-51778058044593840,,-3563454971829662.5,,9.71630971376156e+16
378,-0.1992211608598441,-1.858910338186926,0.5928132575775872,-1.230081564830319,-0.4859782239467838,-0.9427493488380181,81.68140899333463,,-151838415615383808,,-100474795392065616,,,25.2,0.24192189559967317,-0.9612616959383211,0.7193398003386439,,145956452903031488,,-24307052961237820,,,,
380,-0.4199657147801065,-1.750948963975468,0.5555176426628292,-1.405720466539217,-0.324848817952622,-0.8376146876348194,81.68140899333463,,-143019978452935088,,-114821228357690384,,,25.333333333333332,-0.17364817766692714,-0.7660444431189817,0.9396926207859055,,109559659748867424,,19938497061791032,,,,
382,-0.5146072277706524,-1.553748872842921,0.5493983485353389,-1.551353327646518,-0.1446815544342997,-0.7216377620855775,81.68140899333463,,-126912397155615232,,-126716725648665248,,,25.466666666666665,-0.559192903470746,-0.43837114678908046,0.9975640502598246,,55634733082858280,,70859093733783072,,,,
384,-0.5341089802725691,-1.425637456845249,0.4429243570494602,-1.762514482582609,0.1191060838665779,-0.7377806333553126,81.68140899333463,,-116448076188793488,,-143964666308504912,,,25.6,-0.8480480961564267,-0.03489949670250198,0.8829475928589285,,4063979250963498,,122088961176722864,,,,
386,-0.6285346412243377,-1.235143014130345,0.1690297972930961,-1.850608734397949,0.2543230626941949,-0.84099781743016,81.68140899333463,,-100888221702440400,,-151160328920995520,,,25.733333333333334,-0.9902680687415708,0.3746065934159133,0.6156614753256592,,-37793393047740608,,149689246990934848,,,,
388,-0.5722961079114125,-0.9746411565591037,-0.01655455974929613,-1.812983781670199,0.3510787594954929,-0.9024329688686863,81.68140899333463,,,,-148087069768885280,,,25.866666666666667,-0.9612616959383171,0.7193398003386537,0.2419218955996665,,,,142350427832574560,,,,
